N Drinks Volume Price
6101 Whiskey 1.23 27.2
6102 Beer 1.77 41.2
6103 Fanta 0.37 37.3
6104 Juice 1.98 11.2
6105 Wine 1.09 26.2
6106 Vodka 1.0 31.7
6107 Gin 1.11 8.7
6108 Tonic 1.75 22.2
6109 Vodka 2.0 35.9
6110 Lemonade 0.4 19.2
6111 Coffee 0.8 15.1
6112 Coffee 1.17 15.3
6113 Lemonade 1.0 13.0
6114 Wine 1.17 9.4
6115 Champagne 0.57 29.1
6116 Fanta 1.15 49.0
6117 Wine 0.8 49.9
6118 Cider 1.63 37.4
6119 Soda 1.98 24.4
6120 Beer 0.26 19.8
6121 Fanta 1.91 6.2
6122 Water 0.59 32.8
6123 Sprite 1.35 43.6
6124 Fanta 1.22 47.9
6125 Cider 0.22 31.1
6126 Sprite 0.98 0.8
6127 Sprite 0.75 37.8
6128 Soda 0.93 48.4
6129 Sprite 1.41 39.7
6130 Vodka 0.38 24.2
6131 Sprite 0.85 32.8
6132 Juice 0.88 33.9
6133 Rum 0.29 31.6
6134 Wine 0.39 41.6
6135 Tea 0.76 2.0
6136 Water 1.96 42.1
6137 Coffee 0.25 6.6
6138 Lemonade 0.47 13.7
6139 Lemonade 0.87 28.2
6140 Champagne 0.48 42.0
6141 Sprite 1.35 45.8
6142 Champagne 0.41 15.7
6143 Gin 0.39 5.2
6144 Wine 1.95 16.3
6145 Soda 1.97 40.7
6146 Whiskey 1.73 45.9
6147 Cider 1.06 32.7
6148 Cola 1.08 37.8
6149 Fanta 1.43 32.3
6150 Rum 0.96 22.0
6151 Tonic 0.76 23.3
6152 Brandy 1.1 9.4
6153 Tonic 0.58 19.7
6154 Soda 0.61 43.9
6155 Wine 0.28 48.4
6156 Fanta 1.28 20.7
6157 Tonic 1.49 16.9
6158 Vodka 1.1 48.7
6159 Milk 1.04 2.5
6160 Vodka 1.22 33.9
6161 Cider 0.96 11.8
6162 Coffee 1.76 11.0
6163 Tonic 1.76 8.2
6164 Sprite 1.23 26.2
6165 Soda 1.32 32.1
6166 Beer 0.97 45.7
6167 Beer 1.42 27.3
6168 Lemonade 1.23 15.1
6169 Whiskey 1.51 45.5
6170 Coffee 0.31 41.8
6171 Coffee 0.61 44.8
6172 Cider 0.57 47.4
6173 Sprite 1.62 16.8
6174 Brandy 1.52 10.4
6175 Tonic 0.92 34.7
6176 Fanta 1.02 47.9
6177 Rum 1.67 30.5
6178 Tonic 0.66 22.9
6179 Brandy 1.53 41.2
6180 Brandy 1.92 10.0
6181 Lemonade 0.87 33.3
6182 Vodka 0.36 41.5
6183 Brandy 0.44 24.1
6184 Wine 0.66 12.6
6185 Cola 1.48 27.9
6186 Tea 1.63 8.1
6187 Tea 0.84 22.9
6188 Coffee 1.15 5.9
6189 Champagne 0.36 23.4
6190 Soda 1.62 32.0
6191 Gin 0.4 0.7
6192 Champagne 0.75 18.6
6193 Lemonade 0.35 48.4
6194 Juice 1.64 32.5
6195 Gin 0.62 10.5
6196 Sprite 0.8 17.0
6197 Soda 0.28 22.3
6198 Cider 0.65 25.8
6199 Water 1.25 33.1
6200 Whiskey 0.2 49.7
6201 Champagne 0.34 18.1
6202 Gin 0.37 25.2
6203 Beer 0.99 24.8
6204 Whiskey 1.41 8.0
6205 Wine 0.35 20.4
6206 Brandy 1.07 26.8
6207 Juice 0.74 17.2
6208 Wine 1.77 9.6
6209 Lemonade 1.66 39.4
6210 Brandy 1.9 14.2
6211 Soda 0.73 37.3
6212 Whiskey 0.31 18.8
6213 Tonic 0.25 22.3
6214 Gin 1.6 16.3
6215 Milk 1.5 5.3
6216 Champagne 1.96 1.1
6217 Beer 0.67 46.7
6218 Water 1.26 33.9
6219 Whiskey 1.51 36.0
6220 Soda 1.08 36.2
6221 Wine 1.26 27.5
6222 Cider 1.38 40.6
6223 Cider 1.84 5.3
6224 Rum 1.21 0.8
6225 Milk 0.48 6.9
6226 Champagne 0.91 30.6
6227 Tonic 1.71 6.0
6228 Brandy 1.14 33.6
6229 Soda 0.36 22.1
6230 Vodka 1.0 14.7
6231 Tea 0.39 5.9
6232 Soda 1.55 32.3
6233 Tea 1.67 12.9
6234 Cola 0.7 27.7
6235 Cola 0.61 27.7
6236 Lemonade 0.66 8.2
6237 Juice 1.02 0.7
6238 Rum 0.96 10.5
6239 Gin 1.34 35.5
6240 Whiskey 1.9 23.1
6241 Lemonade 0.21 9.8
6242 Beer 0.88 3.5
6243 Whiskey 0.68 23.4
6244 Tea 0.67 35.5
6245 Whiskey 1.53 14.3
6246 Fanta 1.83 8.4
6247 Wine 0.44 40.9
6248 Soda 1.03 3.7
6249 Cola 1.73 27.2
6250 Tonic 0.21 25.8
6251 Cider 0.82 28.9
6252 Cola 1.22 9.9
6253 Wine 1.01 4.7
6254 Cola 0.66 22.7
6255 Tonic 0.77 11.1
6256 Vodka 0.25 19.9
6257 Gin 1.01 30.8
6258 Cider 1.15 32.6
6259 Sprite 0.8 44.8
6260 Coffee 0.81 5.2
6261 Lemonade 1.89 26.4
6262 Wine 0.88 23.2
6263 Rum 0.24 10.1
6264 Gin 1.12 45.5
6265 Tonic 1.07 42.7
6266 Juice 1.23 8.8
6267 Whiskey 0.5 49.1
6268 Juice 0.86 46.8
6269 Vodka 1.61 9.5
6270 Vodka 1.02 23.6
6271 Milk 1.42 28.3
6272 Beer 1.3 17.9
6273 Tea 1.77 11.7
6274 Lemonade 0.33 10.2
6275 Brandy 1.01 21.5
6276 Cola 0.9 2.9
6277 Soda 1.7 38.1
6278 Whiskey 1.29 36.1
6279 Sprite 0.27 6.9
6280 Tea 1.76 1.7
6281 Tea 0.89 19.0
6282 Whiskey 1.3 20.0
6283 Whiskey 0.69 1.1
6284 Milk 0.64 40.6
6285 Gin 1.46 37.8
6286 Lemonade 0.29 9.3
6287 Vodka 0.74 17.5
6288 Tonic 0.46 9.3
6289 Rum 1.63 10.7
6290 Cola 0.69 29.3
6291 Tonic 1.27 37.2
6292 Milk 0.38 43.1
6293 Juice 1.14 9.5
6294 Champagne 0.99 0.5
6295 Brandy 0.51 4.9
6296 Tonic 1.85 33.7
6297 Tea 1.24 19.0
6298 Milk 0.85 23.8
6299 Beer 0.81 7.7
6300 Lemonade 1.05 43.3
6301 Vodka 1.89 12.6
6302 Brandy 0.7 23.5
6303 Milk 0.43 0.8
6304 Lemonade 0.82 14.4
6305 Brandy 1.71 37.1
6306 Coffee 1.57 34.0
6307 Tonic 0.38 42.5
6308 Beer 1.76 49.6
6309 Vodka 0.87 3.5
6310 Fanta 1.03 21.7
6311 Champagne 1.02 48.1
6312 Water 1.17 28.1
6313 Milk 1.2 16.2
6314 Vodka 0.31 38.6
6315 Gin 1.84 30.5
6316 Champagne 0.97 13.0
6317 Soda 0.42 48.0
6318 Sprite 0.52 13.5
6319 Wine 0.77 32.9
6320 Cola 0.91 3.8
6321 Juice 0.58 47.5
6322 Rum 0.48 26.5
6323 Vodka 0.54 0.5
6324 Lemonade 0.47 34.4
6325 Gin 1.22 44.1
6326 Fanta 0.9 6.5
6327 Coffee 0.62 49.3
6328 Cola 1.09 33.0
6329 Wine 1.16 9.7
6330 Champagne 1.88 38.0
6331 Coffee 0.71 45.1
6332 Brandy 1.94 8.2
6333 Tonic 1.21 33.5
6334 Water 1.81 49.8
6335 Soda 0.39 49.2
6336 Sprite 0.6 5.4
6337 Water 1.66 23.3
6338 Soda 0.96 21.5
6339 Soda 1.41 26.7
6340 Sprite 0.72 35.3
6341 Cola 0.63 15.2
6342 Tea 0.79 40.9
6343 Brandy 0.22 9.9
6344 Wine 1.44 21.6
6345 Coffee 1.21 0.6
6346 Sprite 0.55 12.2
6347 Soda 0.56 22.2
6348 Rum 1.11 26.1
6349 Soda 1.33 2.9
6350 Milk 0.78 30.1
6351 Brandy 0.73 35.3
6352 Brandy 0.98 5.7
6353 Tonic 0.3 46.0
6354 Coffee 0.21 24.0
6355 Soda 0.83 50.0
6356 Gin 0.65 28.5
6357 Sprite 1.66 12.1
6358 Tea 1.61 28.6
6359 Water 1.16 43.3
6360 Cider 0.93 23.9
6361 Sprite 1.9 10.2
6362 Beer 1.17 5.1
6363 Milk 0.53 48.0
6364 Fanta 0.79 46.1
6365 Cider 1.31 18.4
6366 Vodka 1.17 40.9
6367 Rum 1.86 7.1
6368 Tonic 1.52 24.6
6369 Gin 0.81 29.3
6370 Gin 0.7 21.4
6371 Vodka 1.48 22.4
6372 Brandy 1.1 34.1
6373 Gin 1.81 14.1
6374 Rum 1.03 31.6
6375 Cider 1.26 46.0
6376 Beer 1.77 50.0
6377 Cider 1.45 20.9
6378 Juice 1.06 19.3
6379 Gin 1.27 15.5
6380 Whiskey 1.41 11.4
6381 Soda 1.39 14.3
6382 Whiskey 1.46 26.2
6383 Tonic 1.43 5.5
6384 Cider 0.23 32.6
6385 Sprite 1.32 6.8
6386 Whiskey 1.45 21.4
6387 Fanta 0.52 38.9
6388 Milk 0.46 41.8
6389 Tea 0.65 38.8
6390 Sprite 1.18 23.5
6391 Cola 1.92 18.0
6392 Cider 1.96 23.7
6393 Cola 1.71 23.0
6394 Tea 0.67 49.6
6395 Fanta 0.36 27.7
6396 Lemonade 0.85 39.5
6397 Gin 1.85 8.0
6398 Lemonade 0.34 18.7
6399 Beer 1.1 35.6
6400 Cider 0.58 16.0
6401 Gin 1.24 22.6
6402 Vodka 0.27 47.9
6403 Gin 0.65 24.6
6404 Cider 0.97 16.0
6405 Tonic 1.96 41.1
6406 Beer 0.36 41.5
6407 Water 1.37 37.2
6408 Whiskey 1.04 46.6
6409 Beer 1.2 22.1
6410 Cola 1.2 2.3
6411 Water 0.82 16.6
6412 Sprite 0.32 41.2
6413 Brandy 0.33 46.2
6414 Coffee 0.82 7.9
6415 Lemonade 0.23 42.7
6416 Gin 1.28 30.3
6417 Water 1.48 12.3
6418 Juice 1.88 5.8
6419 Wine 0.53 45.0
6420 Rum 1.76 21.1
6421 Tea 1.83 32.6
6422 Tonic 1.15 14.3
6423 Cider 1.98 14.1
6424 Tea 0.87 29.5
6425 Vodka 0.53 8.7
6426 Fanta 1.08 24.7
6427 Cola 0.47 47.3
6428 Fanta 1.04 32.6
6429 Juice 1.89 27.4
6430 Rum 1.11 15.2
6431 Wine 1.38 10.3
6432 Fanta 1.91 32.1
6433 Water 1.99 10.6
6434 Beer 0.64 33.7
6435 Soda 0.81 11.3
6436 Champagne 1.52 33.7
6437 Gin 1.32 15.4
6438 Wine 1.16 24.1
6439 Rum 0.54 11.1
6440 Lemonade 1.59 36.5
6441 Milk 1.97 27.6
6442 Tea 1.21 1.2
6443 Milk 1.37 42.5
6444 Lemonade 0.38 9.3
6445 Cola 0.28 5.7
6446 Whiskey 0.23 22.0
6447 Cola 1.61 30.0
6448 Milk 0.3 47.1
6449 Sprite 1.85 33.8
6450 Fanta 1.69 43.7
6451 Brandy 1.77 37.5
6452 Milk 1.4 32.4
6453 Cola 1.57 27.2
6454 Soda 0.98 22.6
6455 Water 1.07 5.1
6456 Cider 1.41 45.7
6457 Brandy 0.76 1.9
6458 Sprite 0.62 21.6
6459 Sprite 1.22 17.4
6460 Coffee 0.4 46.2
6461 Lemonade 1.86 17.9
6462 Sprite 0.73 33.5
6463 Brandy 1.81 3.4
6464 Brandy 1.41 8.3
6465 Coffee 0.65 17.2
6466 Brandy 0.73 26.0
6467 Wine 0.51 16.9
6468 Fanta 1.36 27.0
6469 Milk 0.27 30.3
6470 Brandy 0.21 31.0
6471 Beer 1.05 27.5
6472 Gin 1.14 32.0
6473 Vodka 0.39 41.5
6474 Coffee 1.58 14.2
6475 Wine 1.35 44.6
6476 Champagne 0.76 23.6
6477 Soda 1.93 16.3
6478 Cider 0.24 12.0
6479 Beer 0.72 9.9
6480 Whiskey 1.41 15.7
6481 Water 1.29 6.4
6482 Tonic 1.6 36.2
6483 Water 1.94 23.4
6484 Coffee 1.18 27.5
6485 Milk 0.57 44.3
6486 Water 1.07 40.7
6487 Sprite 0.24 27.3
6488 Vodka 0.81 10.8
6489 Champagne 1.87 28.2
6490 Rum 0.39 0.5
6491 Wine 1.87 30.8
6492 Beer 1.41 19.8
6493 Whiskey 0.76 38.1
6494 Champagne 0.28 7.5
6495 Coffee 0.92 25.5
6496 Wine 1.59 50.0
6497 Fanta 0.76 33.2
6498 Gin 0.55 41.9
6499 Sprite 1.74 12.2
6500 Brandy 0.42 23.1
6501 Champagne 0.74 29.3
6502 Lemonade 1.47 6.2
6503 Juice 0.22 9.0
6504 Whiskey 1.56 3.9
6505 Cider 1.32 43.4
6506 Soda 1.99 38.1
6507 Milk 1.63 15.4
6508 Tea 1.8 4.2
6509 Lemonade 1.65 49.5
6510 Sprite 1.83 32.0
6511 Milk 0.88 39.4
6512 Cider 1.77 45.9
6513 Champagne 1.28 40.9
6514 Gin 0.92 25.2
6515 Milk 0.29 30.9
6516 Brandy 0.38 14.8
6517 Juice 1.2 45.7
6518 Vodka 0.6 21.3
6519 Rum 1.74 13.5
6520 Tonic 1.92 3.7
6521 Cola 1.92 16.1
6522 Soda 1.53 26.4
6523 Champagne 0.32 7.1
6524 Milk 0.81 1.1
6525 Water 0.24 15.8
6526 Wine 0.3 44.6
6527 Soda 0.65 44.5
6528 Beer 0.74 24.9
6529 Juice 1.99 7.0
6530 Water 1.12 28.2
6531 Cider 0.52 29.3
6532 Coffee 0.92 1.8
6533 Gin 0.91 24.8
6534 Lemonade 1.0 45.9
6535 Cider 0.96 33.5
6536 Brandy 0.43 44.5
6537 Rum 0.95 33.1
6538 Milk 0.82 4.1
6539 Tonic 1.88 23.3
6540 Cola 1.38 43.6
6541 Soda 1.03 39.4
6542 Water 1.53 7.6
6543 Vodka 0.45 1.0
6544 Whiskey 1.05 19.4
6545 Soda 0.51 43.2
6546 Vodka 1.4 2.5
6547 Sprite 0.34 25.6
6548 Cider 1.35 40.3
6549 Soda 1.47 33.4
6550 Cola 0.27 5.8
6551 Wine 1.87 13.5
6552 Cider 0.68 22.9
6553 Tonic 0.85 45.9
6554 Fanta 1.33 40.9
6555 Champagne 1.24 43.4
6556 Champagne 0.77 6.8
6557 Tonic 1.85 43.8
6558 Rum 1.58 18.3
6559 Champagne 1.85 28.5
6560 Champagne 1.78 12.2
6561 Tea 1.84 46.3
6562 Tea 1.64 34.1
6563 Wine 1.18 49.7
6564 Tonic 0.72 14.9
6565 Vodka 1.35 35.5
6566 Whiskey 0.69 13.3
6567 Brandy 0.9 5.6
6568 Wine 1.43 38.0
6569 Brandy 1.53 26.6
6570 Tonic 0.46 22.1
6571 Brandy 0.6 24.8
6572 Rum 1.96 46.2
6573 Vodka 1.87 20.2
6574 Lemonade 0.33 28.8
6575 Tea 1.81 20.3
6576 Fanta 0.55 11.4
6577 Tonic 0.79 37.2
6578 Whiskey 1.65 36.8
6579 Coffee 0.39 32.3
6580 Coffee 1.45 44.0
6581 Water 1.24 48.5
6582 Beer 1.4 38.9
6583 Juice 1.57 2.5
6584 Champagne 1.89 36.0
6585 Vodka 0.89 15.9
6586 Cola 1.62 20.4
6587 Gin 1.6 28.8
6588 Brandy 1.92 37.8
6589 Tonic 0.55 35.7
6590 Wine 1.43 46.4
6591 Tonic 1.65 26.2
6592 Gin 1.03 15.8
6593 Lemonade 1.44 28.0
6594 Soda 0.44 16.4
6595 Wine 1.49 0.5
6596 Milk 0.59 4.8
6597 Milk 1.62 3.8
6598 Tonic 1.26 7.7
6599 Cider 1.35 38.8
6600 Brandy 1.44 42.5
6601 Rum 0.91 33.0
6602 Gin 1.59 1.6
6603 Tea 1.02 20.0
6604 Sprite 1.49 8.0
6605 Whiskey 0.63 11.0
6606 Rum 1.21 23.3
6607 Tonic 0.52 25.7
6608 Vodka 1.87 17.3
6609 Brandy 1.16 20.8
6610 Lemonade 1.69 28.7
6611 Gin 1.31 26.9
6612 Whiskey 0.22 10.8
6613 Brandy 0.83 16.3
6614 Vodka 0.37 41.7
6615 Milk 0.68 41.8
6616 Wine 0.72 24.8
6617 Wine 0.91 6.5
6618 Wine 0.71 36.2
6619 Rum 1.11 42.6
6620 Brandy 0.38 28.4
6621 Soda 1.66 31.4
6622 Water 0.99 29.3
6623 Brandy 0.61 23.5
6624 Tonic 1.86 34.7
6625 Wine 0.3 0.9
6626 Brandy 1.32 34.0
6627 Cider 1.13 24.0
6628 Vodka 1.72 49.5
6629 Brandy 0.61 19.3
6630 Champagne 1.61 14.8
6631 Fanta 0.44 11.6
6632 Brandy 1.99 23.1
6633 Vodka 1.11 18.9
6634 Juice 1.55 1.2
6635 Rum 1.09 33.0
6636 Lemonade 1.55 49.6
6637 Brandy 1.41 10.4
6638 Juice 1.47 20.1
6639 Rum 0.67 28.8
6640 Soda 2.0 23.7
6641 Beer 0.44 23.6
6642 Cola 1.93 49.7
6643 Tea 1.68 9.4
6644 Tonic 0.45 15.5
6645 Gin 0.43 6.1
6646 Sprite 1.78 43.8
6647 Coffee 1.68 9.1
6648 Wine 0.33 16.5
6649 Champagne 1.72 8.3
6650 Wine 1.43 16.4
6651 Tea 0.51 18.5
6652 Whiskey 1.47 28.7
6653 Gin 0.45 10.3
6654 Whiskey 1.87 7.0
6655 Soda 1.51 9.5
6656 Cola 0.69 35.5
6657 Milk 0.6 20.8
6658 Milk 1.28 23.2
6659 Lemonade 1.55 39.6
6660 Tea 1.06 22.9
6661 Milk 1.76 47.1
6662 Rum 0.24 8.7
6663 Tonic 1.63 8.4
6664 Champagne 0.59 12.1
6665 Water 0.38 41.3
6666 Cola 1.55 12.1
6667 Rum 1.58 19.7
6668 Cider 0.32 14.0
6669 Gin 0.72 8.5
6670 Champagne 0.92 49.7
6671 Fanta 1.68 23.3
6672 Beer 1.3 42.1
6673 Whiskey 1.88 39.7
6674 Champagne 1.8 48.2
6675 Rum 0.4 30.9
6676 Water 1.0 41.4
6677 Whiskey 1.5 29.1
6678 Coffee 1.98 11.8
6679 Beer 1.59 29.8
6680 Champagne 1.4 19.2
6681 Cola 1.61 10.7
6682 Soda 0.22 5.5
6683 Beer 1.71 47.5
6684 Cola 1.78 38.0
6685 Whiskey 1.18 15.5
6686 Coffee 1.35 13.7
6687 Lemonade 0.61 14.0
6688 Gin 0.93 48.0
6689 Tea 1.99 40.5
6690 Tonic 1.7 5.8
6691 Lemonade 1.06 9.1
6692 Vodka 1.23 35.7
6693 Juice 1.28 1.3
6694 Vodka 1.65 29.8
6695 Lemonade 1.13 14.7
6696 Gin 1.38 19.5
6697 Lemonade 0.71 9.1
6698 Cola 1.88 33.8
6699 Gin 1.85 11.1
6700 Cola 0.61 13.3
6701 Rum 1.88 4.0
6702 Brandy 1.52 17.9
6703 Lemonade 1.26 5.7
6704 Milk 0.96 16.4
6705 Brandy 1.28 15.0
6706 Brandy 1.59 18.3
6707 Champagne 1.94 39.0
6708 Soda 1.12 34.6
6709 Tea 1.06 17.5
6710 Cola 1.36 48.7
6711 Wine 1.43 30.1
6712 Tea 1.94 38.1
6713 Brandy 1.63 6.9
6714 Milk 0.81 16.4
6715 Gin 0.7 47.6
6716 Wine 1.15 2.9
6717 Cola 1.38 2.4
6718 Beer 0.47 40.0
6719 Soda 0.83 26.4
6720 Sprite 0.28 1.9
6721 Beer 0.9 12.3
6722 Cider 0.27 20.0
6723 Rum 0.67 33.0
6724 Vodka 0.85 7.5
6725 Vodka 0.27 16.4
6726 Sprite 1.25 26.4
6727 Champagne 1.35 43.3
6728 Gin 0.43 36.0
6729 Tonic 0.85 15.3
6730 Gin 1.18 22.7
6731 Tea 0.98 9.6
6732 Fanta 1.84 46.0
6733 Juice 0.32 25.1
6734 Sprite 1.71 25.3
6735 Wine 1.48 31.1
6736 Tea 0.71 11.2
6737 Tea 0.32 46.8
6738 Wine 1.9 27.3
6739 Cider 0.54 20.4
6740 Coffee 1.25 44.5
6741 Sprite 1.81 44.0
6742 Whiskey 1.27 49.7
6743 Sprite 0.38 27.4
6744 Lemonade 1.43 47.4
6745 Milk 1.35 29.1
6746 Vodka 1.67 39.0
6747 Sprite 1.67 2.6
6748 Tea 1.9 33.6
6749 Cider 0.65 14.8
6750 Beer 0.52 46.7
6751 Tea 1.07 11.8
6752 Vodka 0.44 17.3
6753 Vodka 1.93 17.7
6754 Water 0.42 44.6
6755 Cola 0.27 27.0
6756 Juice 0.71 4.8
6757 Fanta 0.78 41.2
6758 Soda 1.52 4.8
6759 Milk 1.0 19.1
6760 Whiskey 1.25 24.4
6761 Whiskey 0.4 5.8
6762 Tea 0.57 15.8
6763 Gin 1.18 48.9
6764 Champagne 0.83 33.4
6765 Soda 0.52 28.5
6766 Wine 1.81 11.5
6767 Lemonade 1.42 22.5
6768 Rum 1.89 30.8
6769 Milk 1.15 24.5
6770 Fanta 1.15 5.3
6771 Sprite 1.5 11.9
6772 Sprite 0.94 32.3
6773 Rum 0.72 12.4
6774 Coffee 1.88 18.0
6775 Tea 1.22 42.8
6776 Milk 1.84 22.0
6777 Whiskey 0.7 20.2
6778 Tea 0.48 5.0
6779 Juice 0.6 12.4
6780 Wine 0.83 18.3
6781 Brandy 1.78 37.1
6782 Tea 1.91 1.2
6783 Milk 1.86 14.2
6784 Tea 1.18 48.9
6785 Sprite 1.96 9.1
6786 Cola 1.11 21.9
6787 Water 1.59 23.8
6788 Lemonade 0.95 13.2
6789 Rum 0.9 45.3
6790 Milk 0.82 31.8
6791 Wine 1.33 26.5
6792 Lemonade 0.88 39.5
6793 Cola 0.41 40.2
6794 Champagne 0.84 21.8
6795 Tonic 0.59 0.5
6796 Soda 0.39 37.0
6797 Cola 0.43 14.8
6798 Brandy 1.61 36.5
6799 Cola 0.75 48.6
6800 Tonic 0.76 1.0
6801 Whiskey 0.72 10.7
6802 Champagne 0.28 28.9
6803 Milk 1.27 47.3
6804 Cola 1.29 21.8
6805 Tonic 0.51 19.8
6806 Fanta 0.72 37.3
6807 Brandy 0.36 31.1
6808 Juice 0.4 16.1
6809 Fanta 1.58 30.0
6810 Water 1.3 34.6
6811 Vodka 1.99 48.0
6812 Juice 1.77 30.2
6813 Tea 1.84 6.7
6814 Vodka 1.96 37.1
6815 Coffee 0.61 1.7
6816 Whiskey 0.38 18.0
6817 Cider 0.86 15.6
6818 Whiskey 0.64 30.3
6819 Champagne 0.9 36.7
6820 Whiskey 1.93 1.6
6821 Gin 0.51 23.7
6822 Tonic 1.15 41.0
6823 Tea 1.8 45.2
6824 Brandy 1.52 42.6
6825 Tonic 1.82 36.0
6826 Beer 0.99 45.3
6827 Coffee 1.36 30.0
6828 Water 0.33 15.9
6829 Whiskey 1.57 47.7
6830 Wine 0.92 30.3
6831 Soda 0.47 7.5
6832 Water 1.16 15.6
6833 Water 1.92 17.5
6834 Lemonade 0.37 12.3
6835 Water 0.77 19.8
6836 Tonic 1.54 12.7
6837 Cider 1.97 4.3
6838 Whiskey 1.74 48.0
6839 Cola 0.72 19.4
6840 Gin 1.04 24.8
6841 Water 0.35 21.2
6842 Fanta 1.49 22.6
6843 Beer 0.7 28.3
6844 Sprite 1.34 5.0
6845 Gin 1.89 27.0
6846 Brandy 1.06 17.9
6847 Lemonade 1.7 39.4
6848 Fanta 1.74 8.7
6849 Whiskey 0.68 2.9
6850 Rum 0.91 14.9
6851 Fanta 1.5 30.8
6852 Beer 1.25 27.8
6853 Lemonade 0.91 40.9
6854 Soda 1.15 43.2
6855 Coffee 0.98 28.0
6856 Whiskey 1.44 9.8
6857 Soda 1.4 34.8
6858 Vodka 1.95 21.6
6859 Vodka 0.75 30.3
6860 Juice 0.92 30.2
6861 Champagne 0.29 33.9
6862 Water 1.14 25.9
6863 Lemonade 0.48 0.6
6864 Champagne 1.38 40.2
6865 Vodka 0.63 43.9
6866 Wine 1.05 48.5
6867 Wine 0.49 30.3
6868 Wine 0.26 15.3
6869 Milk 0.41 5.8
6870 Beer 0.28 13.3
6871 Cider 0.45 23.2
6872 Rum 1.77 16.6
6873 Soda 0.94 48.8
6874 Coffee 0.89 44.6
6875 Wine 1.13 35.3
6876 Cider 0.27 3.7
6877 Tea 1.67 47.3
6878 Rum 0.59 20.5
6879 Gin 1.57 18.2
6880 Cider 0.97 25.7
6881 Milk 1.55 8.8
6882 Cider 0.44 48.3
6883 Wine 0.22 23.5
6884 Milk 1.99 25.8
6885 Champagne 1.19 4.6
6886 Coffee 0.75 49.8
6887 Champagne 1.02 24.0
6888 Juice 1.4 35.8
6889 Cider 1.61 3.9
6890 Coffee 0.84 1.4
6891 Tea 1.79 24.6
6892 Tonic 1.3 23.9
6893 Coffee 0.29 23.7
6894 Juice 0.32 6.7
6895 Tonic 0.46 37.5
6896 Lemonade 1.75 41.5
6897 Sprite 1.29 35.7
6898 Fanta 1.96 41.5
6899 Sprite 1.65 24.6
6900 Champagne 1.99 41.4
6901 Whiskey 1.36 3.5
6902 Tea 0.26 48.1
6903 Juice 2.0 18.1
6904 Vodka 0.97 12.1
6905 Rum 1.01 34.8
6906 Tea 1.84 4.8
6907 Tea 1.47 9.5
6908 Wine 1.71 5.1
6909 Coffee 0.71 34.5
6910 Gin 0.61 6.6
6911 Rum 0.54 23.3
6912 Tonic 0.21 46.7
6913 Lemonade 1.73 2.9
6914 Tonic 0.51 38.9
6915 Rum 0.45 21.3
6916 Tea 1.47 18.3
6917 Cider 1.85 44.7
6918 Coffee 1.01 11.7
6919 Milk 1.08 4.9
6920 Whiskey 0.41 18.9
6921 Milk 0.41 9.0
6922 Champagne 1.8 42.4
6923 Cider 0.85 26.1
6924 Fanta 1.52 14.7
6925 Cola 1.75 13.0
6926 Tonic 1.13 37.0
6927 Tea 1.82 11.0
6928 Soda 0.29 20.0
6929 Water 1.28 38.5
6930 Cola 0.53 17.6
6931 Soda 1.85 49.9
6932 Lemonade 1.98 35.0
6933 Cola 1.77 12.0
6934 Champagne 1.6 35.1
6935 Milk 0.87 42.6
6936 Rum 1.35 42.0
6937 Beer 0.52 8.4
6938 Gin 1.3 36.7
6939 Water 1.13 1.1
6940 Whiskey 1.68 42.7
6941 Cider 0.56 2.8
6942 Sprite 0.7 11.4
6943 Coffee 1.38 24.7
6944 Soda 0.85 19.2
6945 Water 0.69 15.7
6946 Cola 1.36 7.3
6947 Champagne 1.13 36.7
6948 Milk 1.04 30.8
6949 Cider 0.84 49.6
6950 Juice 0.41 42.5
6951 Vodka 0.21 13.3
6952 Gin 1.91 2.5
6953 Fanta 1.43 17.5
6954 Cola 1.93 8.5
6955 Tea 0.69 18.5
6956 Champagne 1.2 48.5
6957 Soda 1.77 18.2
6958 Juice 0.66 38.5
6959 Coffee 1.03 32.2
6960 Juice 1.34 16.2
6961 Juice 0.51 25.2
6962 Water 1.47 48.4
6963 Soda 1.87 49.6
6964 Sprite 0.38 48.7
6965 Lemonade 1.49 22.5
6966 Juice 0.2 32.9
6967 Sprite 1.73 17.8
6968 Wine 1.81 46.5
6969 Tonic 0.61 12.9
6970 Rum 0.67 30.0
6971 Cider 0.95 45.6
6972 Champagne 1.21 42.7
6973 Juice 1.04 32.0
6974 Whiskey 1.49 33.0
6975 Cola 1.53 32.7
6976 Milk 0.27 2.2
6977 Rum 0.72 26.2
6978 Water 0.72 25.3
6979 Cola 0.23 48.5
6980 Cola 1.63 21.5
6981 Juice 1.96 30.0
6982 Rum 1.45 24.4
6983 Brandy 0.82 5.0
6984 Soda 1.88 19.7
6985 Water 0.29 38.4
6986 Gin 0.7 34.9
6987 Gin 0.4 43.2
6988 Coffee 0.31 16.9
6989 Tea 1.68 21.4
6990 Gin 1.49 47.1
6991 Water 1.19 1.6
6992 Lemonade 0.26 41.1
6993 Juice 0.91 39.4
6994 Vodka 0.27 35.1
6995 Champagne 0.8 45.3
6996 Fanta 0.84 22.6
6997 Fanta 1.06 33.0
6998 Tea 0.57 13.8
6999 Brandy 0.54 13.9
7000 Fanta 1.14 0.6
7001 Soda 0.82 34.5
